time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
30960, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,194.6666667,150.8333333,75.19483025,0.774828767,-0.480501001
31140, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,194.6666667,150.8333333,75.19483025,0.774828767,-0.480501001
31320, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,200,152.5,76.85667438,0.7625,-0.480501001
31500, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,216,150.8333333,76.00694444,0.698302469,-0.480501001
31680, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,210.6666667,150.8333333,76.01176698,0.715981013,-0.480501001
31860, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,194.6666667,152.5,76.03033372,0.783390411,-0.480501001
32040, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,197.3333333,151.6666667,75.19434799,0.768581081,-0.480501001
32220, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,194.6666667,150.8333333,75.19483025,0.774828767,-0.480501001
32400, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,205.3333333,151.6666667,76.84992284,0.738636364,-0.480501001
32580, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,151.6666667,76.8523341,0.748355263,-0.600500314
32760, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,192,150.8333333,76.02864583,0.785590278,-0.600500314
32940, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,205.3333333,149.1666667,74.35006063,0.726461039,-0.600500314
33120, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,149.1666667,75.1834973,0.736019737,-0.600500314
33300, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,149.1666667,75.1834973,0.736019737,-0.600500314
33480, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,148.3333333,73.51900077,0.731907895,-0.600500314
33660, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,149.1666667,74.3523341,0.736019737,-0.600500314
33840, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,200,148.3333333,75.18449625,0.741666667,-0.600500314
34020, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,200,149.1666667,75.18590856,0.745833333,-0.600500314
34200, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,156.9600372,-1.588040581,202.6666667,149.1666667,74.3523341,0.736019737,-0.600500314
34380, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,205.3333333,148.3333333,73.51658951,0.722402597,-0.612499826
34560, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,200,149.1666667,75.18590856,0.745833333,-0.612499826
34740, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,202.6666667,149.1666667,75.18387621,0.736019737,-0.612499826
34920, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,200,148.3333333,74.35295414,0.741666667,-0.612499826
35100, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,202.6666667,149.1666667,74.3523341,0.736019737,-0.612499826
35280, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,202.6666667,148.3333333,74.35016397,0.731907895,-0.612499826
35460, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,202.6666667,149.1666667,75.1834973,0.736019737,-0.612499826
35640, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,200,149.1666667,75.18628748,0.745833333,-0.612499826
35820, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,158.3999786,-1.609099725,205.3333333,148.3333333,73.51658951,0.722402597,-0.612499826
,,,,,,,,,0.750758318,-0.005087932
